timeindex;demand-BordelumG0-profile;demand-BordelumG1-profile;demand-BordelumG2-profile;demand-BordelumG3-profile;demand-BordelumG4-profile;demand-BordelumG5-profile;demand-BordelumG6-profile;demand-BordelumL0-profile;demand-BordelumL1-profile;demand-BordelumL2-profile;demand-BordelumSB-profile;demand-BordelumHH-profile;demand-BorderlumBHKW_profile
2050-02-26T00:00:00Z;6.55E-05;2.61E-05;7.90E-05;9.55E-05;6.25E-05;5.02E-05;6.24E-05;7.30E-05;6.72E-05;7.62E-05;0.000225023;9.10E-05;0.000149641
2050-02-26T01:00:00Z;5.48E-05;2.63E-05;4.59E-05;9.75E-05;5.84E-05;4.32E-05;4.43E-05;6.37E-05;6.13E-05;6.57E-05;0.000225023;8.64E-05;0.000166902
2050-02-26T02:00:00Z;4.93E-05;2.63E-05;3.46E-05;9.89E-05;5.76E-05;4.77E-05;4.22E-05;6.01E-05;5.85E-05;6.12E-05;0.000225023;8.18E-05;0.000144144
2050-02-26T03:00:00Z;4.79E-05;2.60E-05;3.26E-05;8.92E-05;5.63E-05;6.61E-05;4.02E-05;5.83E-05;5.74E-05;5.98E-05;0.000225023;7.72E-05;0.000151566
2050-02-26T04:00:00Z;5.51E-05;2.37E-05;3.23E-05;8.69E-05;5.69E-05;0.00015233;4.02E-05;5.67E-05;5.62E-05;5.79E-05;0.000225023;7.26E-05;0.000147716
2050-02-26T05:00:00Z;6.49E-05;2.67E-05;2.86E-05;8.93E-05;5.84E-05;0.00024564;4.12E-05;5.93E-05;5.77E-05;6.04E-05;0.000225023;0.000162859;0.000143053
2050-02-26T06:00:00Z;7.24E-05;3.13E-05;4.39E-05;0.000105649;6.61E-05;0.000230664;4.33E-05;7.31E-05;7.54E-05;7.58E-05;0.000225023;0.000147597;0.00014609
2050-02-26T07:00:00Z;9.75E-05;8.95E-05;8.57E-05;0.000101654;8.71E-05;0.000236646;4.83E-05;0.000114536;0.00014364;0.000107204;0.000225023;0.000142013;0.000151288
2050-02-26T08:00:00Z;0.000156954;0.000381594;8.23E-05;0.000119208;0.000150811;0.00023777;7.14E-05;0.000187305;0.000258455;0.00015726;0;0.00013522;0.000165255
2050-02-26T09:00:00Z;0.000225922;0.000484518;0.000107863;0.000145479;0.000210901;0.000230865;9.96E-05;0.000220162;0.000265873;0.000193535;0;0.000133638;0.000148528
2050-02-26T10:00:00Z;0.000229797;0.000476031;0.000148582;0.000148344;0.000218236;0.000217254;0.000117687;0.00017642;0.000149244;0.000182186;0;0.000140524;0.000137577
2050-02-26T11:00:00Z;0.000237789;0.000472104;0.000177294;0.000155326;0.000220372;0.000192722;0.000159933;0.000151868;0.000126668;0.000160543;0;0.000127607;0.000138411
2050-02-26T12:00:00Z;0.000232714;0.000435932;0.000163285;0.000155729;0.000213722;0.000166504;0.000194133;0.00015344;0.000128038;0.000164515;0;0.000123026;0.000126604
2050-02-26T13:00:00Z;0.000195474;0.00034324;0.000156914;0.00015351;0.000182448;0.000127196;0.000181056;0.000117439;9.76E-05;0.00012751;0;0.000118445;0.000117835
2050-02-26T14:00:00Z;0.00017086;0.000292075;0.000157935;0.000140435;0.000149239;0.000108085;0.000156916;0.000109617;9.59E-05;0.000118431;0;0.000113863;0.000147181
2050-02-26T15:00:00Z;0.000181888;0.000345223;0.000175865;0.000132485;0.000182287;0.000111096;0.000115675;0.000109174;9.65E-05;0.000117134;0;0.000109282;0.000129085
2050-02-26T16:00:00Z;0.000199909;0.000300603;0.000201799;0.000141;0.000219365;0.000104471;0.000116681;0.000111472;9.93E-05;0.000119201;0;0.000104701;0.000123332
2050-02-26T17:00:00Z;0.000203745;0.000200613;0.000222343;0.00014326;0.000224161;0.000108526;0.000132775;0.000134814;0.000120016;0.000140074;0;0.000100119;0.000129898
2050-02-26T18:00:00Z;0.000190559;0.000106653;0.000255098;0.000151936;0.000223878;0.000117721;0.000174015;0.000196013;0.000208949;0.000190252;0.000225023;9.55E-05;0.000118669
2050-02-26T19:00:00Z;0.000131142;6.63E-05;0.000253423;0.000150645;0.000163506;9.57E-05;0.000191115;0.000242255;0.000300382;0.000216232;0.000225023;9.10E-05;0.000145534
2050-02-26T20:00:00Z;9.99E-05;4.14E-05;0.000249911;0.000126432;0.000115063;7.07E-05;0.00019715;0.000204963;0.000213827;0.000196493;0.000225023;8.64E-05;0.000145534
2050-02-26T21:00:00Z;8.84E-05;3.63E-05;0.000233125;0.000109765;9.27E-05;6.13E-05;0.000188098;0.000136669;0.000119854;0.000143925;0.000225023;8.18E-05;0.00014609
2050-02-26T22:00:00Z;7.75E-05;3.07E-05;0.000183257;0.000107505;7.65E-05;5.38E-05;0.000148869;0.000106916;9.00E-05;0.000114743;0.000225023;7.72E-05;0.000170752
2050-02-26T23:00:00Z;7.36E-05;2.75E-05;0.000125425;0.000100161;6.47E-05;5.49E-05;9.56E-05;8.98E-05;7.83E-05;9.51E-05;0.000225023;7.26E-05;0.000143609
2050-02-27T00:00:00Z;6.55E-05;2.61E-05;7.90E-05;9.55E-05;6.25E-05;5.02E-05;6.24E-05;7.30E-05;6.72E-05;7.62E-05;0.000225023;0.000162859;0.00014609
2050-02-27T01:00:00Z;5.48E-05;2.63E-05;4.59E-05;9.75E-05;5.84E-05;4.32E-05;4.43E-05;6.37E-05;6.13E-05;6.57E-05;0.000225023;0.000147597;0.000105514
2050-02-27T02:00:00Z;4.93E-05;2.63E-05;3.46E-05;9.89E-05;5.76E-05;4.77E-05;4.22E-05;6.01E-05;5.85E-05;6.12E-05;0.000225023;0.000142013;0.000139502
2050-02-27T03:00:00Z;4.79E-05;2.60E-05;3.26E-05;8.92E-05;5.63E-05;6.61E-05;4.02E-05;5.83E-05;5.74E-05;5.98E-05;0.000225023;0.00013522;0.000105514
2050-02-27T04:00:00Z;5.51E-05;2.37E-05;3.23E-05;8.69E-05;5.69E-05;0.00015233;4.02E-05;5.67E-05;5.62E-05;5.79E-05;0.000225023;0.000133638;0.000144443
2050-02-27T05:00:00Z;6.49E-05;2.67E-05;2.86E-05;8.93E-05;5.84E-05;0.00024564;4.12E-05;5.93E-05;5.77E-05;6.04E-05;0.000225023;0.000140524;0.000128251
2050-02-27T06:00:00Z;7.24E-05;3.13E-05;4.39E-05;0.000105649;6.61E-05;0.000230664;4.33E-05;7.31E-05;7.54E-05;7.58E-05;0.000225023;0.000127607;0.000122519
2050-02-27T07:00:00Z;9.75E-05;8.95E-05;8.57E-05;0.000101654;8.71E-05;0.000236646;4.83E-05;0.000114536;0.00014364;0.000107204;0.000225023;0.000123026;0.000106883
2050-02-27T08:00:00Z;1.57E-04;0.000381594;8.23E-05;0.000119208;0.000150811;0.00023777;7.14E-05;0.000187305;0.000258455;0.00015726;0;0.000118445;0.000105792
2050-02-27T09:00:00Z;0.000225922;0.000484518;0.000107863;0.000145479;0.000210901;0.000230865;9.96E-05;0.000220162;0.000265873;0.000193535;0;0.000113863;0.000127995
2050-02-27T10:00:00Z;0.000229797;0.000476031;0.000148582;0.000148344;0.000218236;0.000217254;0.000117687;0.00017642;0.000149244;0.000182186;0;0.000109282;0.000146347
2050-02-27T11:00:00Z;0.000237789;0.000472104;0.000177294;0.000155326;0.000220372;0.000192722;0.000159933;0.000151868;0.000126668;0.000160543;0;0.000104701;0.00016087
2050-02-27T12:00:00Z;0.000232714;0.000435932;0.000163285;0.000155729;0.000213722;0.000166504;0.000194133;0.00015344;0.000128038;0.000164515;0;0.000100119;0.000158945
2050-02-27T13:00:00Z;0.000195474;0.00034324;0.000156914;0.00015351;0.000182448;0.000127196;0.000181056;0.000117439;9.76E-05;0.00012751;0;9.55E-05;0.00013593
2050-02-27T14:00:00Z;0.00017086;0.000292075;0.000157935;0.000140435;0.000149239;0.000108085;0.000156916;0.000109617;9.59E-05;0.000118431;0;9.10E-05;0.000125513
2050-02-27T15:00:00Z;0.000181888;0.000345223;0.000175865;0.000132485;0.000182287;0.000111096;0.000115675;0.000109174;9.65E-05;0.000117134;0;8.64E-05;0.00013732
2050-02-27T16:00:00Z;0.000199909;0.000300603;0.000201799;0.000141;0.000219365;0.000104471;0.000116681;0.000111472;9.93E-05;0.000119201;0;8.18E-05;0.000125791
2050-02-27T17:00:00Z;0.000203745;0.000200613;0.000222343;0.00014326;0.000224161;0.000108526;0.000132775;0.000134814;0.000120016;0.000140074;0;7.72E-05;0.000135673
2050-02-27T18:00:00Z;0.000190559;0.000106653;0.000255098;0.000151936;0.000223878;0.000117721;0.000174015;0.000196013;0.000208949;0.000190252;0.000225023;7.26E-05;0.000122219
2050-02-27T19:00:00Z;0.000131142;6.63E-05;0.000253423;0.000150645;0.000163506;9.57E-05;0.000191115;0.000242255;0.000300382;0.000216232;0.000225023;0.000162859;0.000141962
2050-02-27T20:00:00Z;9.99E-05;4.14E-05;0.000249911;0.000126432;0.000115063;7.07E-05;0.00019715;0.000204963;0.000213827;0.000196493;0.000225023;0.000147597;0.000145256
2050-02-27T21:00:00Z;8.84E-05;3.63E-05;0.000233125;0.000109765;9.27E-05;6.13E-05;0.000188098;0.000136669;0.000119854;0.000143925;0.000225023;0.000142013;0.000146347
2050-02-27T22:00:00Z;7.75E-05;3.07E-05;0.000183257;0.000107505;7.65E-05;5.38E-05;0.000148869;0.000106916;9.00E-05;0.000114743;0.000225023;0.00013522;0.000145791
2050-02-27T23:00:00Z;7.36E-05;2.75E-05;0.000125425;0.000100161;6.47E-05;5.49E-05;9.56E-05;8.98E-05;7.83E-05;9.51E-05;0.000225023;0.000133638;0.000105792
2050-02-28T00:00:00Z;6.99E-05;2.56E-05;8.23E-05;9.61E-05;6.27E-05;6.68E-05;6.74E-05;7.45E-05;7.45E-05;7.81E-05;0.000225023;0.000140524;0.000152657
2050-02-28T01:00:00Z;7.70E-05;2.47E-05;5.83E-05;9.98E-05;5.96E-05;0.000161284;6.54E-05;7.21E-05;7.21E-05;7.60E-05;0.000225023;0.000127607;0.000106626
2050-02-28T02:00:00Z;6.67E-05;2.61E-05;3.68E-05;9.91E-05;5.95E-05;0.000204486;4.93E-05;6.67E-05;6.67E-05;6.90E-05;0.000225023;0.000123026;0.000129363
2050-02-28T03:00:00Z;6.33E-05;2.42E-05;3.34E-05;8.93E-05;5.79E-05;0.000189791;4.73E-05;6.12E-05;6.12E-05;6.20E-05;0.000225023;0.000118445;0.000106626
2050-02-28T04:00:00Z;6.49E-05;2.42E-05;3.22E-05;8.76E-05;5.78E-05;0.000220425;4.43E-05;5.74E-05;5.74E-05;5.91E-05;0.000225023;0.000113863;0.000108252
2050-02-28T05:00:00Z;6.84E-05;2.52E-05;2.87E-05;8.97E-05;5.91E-05;0.000249294;4.43E-05;5.86E-05;5.86E-05;6.10E-05;0.000225023;0.000109282;0.000111546
2050-02-28T06:00:00Z;7.44E-05;2.84E-05;4.38E-05;0.0001046;6.64E-05;0.000256079;4.53E-05;6.46E-05;6.46E-05;6.54E-05;0.000225023;0.000104701;0.000106327
2050-02-28T07:00:00Z;9.79E-05;2.82E-05;7.86E-05;1.00E-04;0.000103214;0.000246282;4.83E-05;9.47E-05;9.47E-05;8.29E-05;0.000225023;0.000100119;0.000105792
2050-02-28T08:00:00Z;0.000152799;3.47E-05;6.58E-05;0.000118724;0.000175717;0.000213479;6.44E-05;0.000165132;0.000165127;0.00012978;0;9.55E-05;0.00010607
2050-02-28T09:00:00Z;0.00018928;4.79E-05;9.95E-05;0.000143704;0.000207234;0.000160039;7.75E-05;0.000214558;0.000214553;0.000182875;0;9.10E-05;0.000130454
2050-02-28T10:00:00Z;0.000199549;5.60E-05;0.000147725;0.000144188;0.000222468;0.000147593;0.000112657;0.000197424;0.000197419;0.00020537;0;8.64E-05;0.000109899
2050-02-28T11:00:00Z;0.00020818;5.73E-05;0.000181174;0.000149192;0.000223556;0.000126032;0.000179045;0.000170252;0.000170247;0.0001909;0;8.18E-05;8.1665E-05
2050-02-28T12:00:00Z;0.000202826;5.13E-05;0.000176232;0.000147658;0.000221823;0.000124587;0.000188098;0.000166744;0.00016674;0.000184739;0;7.72E-05;8.11302E-05
2050-02-28T13:00:00Z;0.000184445;4.42E-05;0.000180766;0.000144107;0.000210014;0.000116516;0.000179045;0.000123083;0.00012308;0.000135576;0;7.26E-05;8.11302E-05
2050-02-28T14:00:00Z;0.000147005;3.42E-05;0.000186238;0.000123324;0.00016012;7.56E-05;0.000180051;0.000103691;0.000103688;0.00011227;0;0.000162859;8.14083E-05
2050-02-28T15:00:00Z;0.000103651;3.40E-05;0.000179745;0.000102663;0.000100151;6.52E-05;0.00018508;8.97E-05;8.97E-05;9.53E-05;0;0.000147597;8.11302E-05
2050-02-28T16:00:00Z;8.55E-05;3.32E-05;0.000194366;0.000101533;8.42E-05;6.14E-05;0.000187092;8.86E-05;8.86E-05;9.34E-05;0;0.000142013;0.000110712
2050-02-28T17:00:00Z;8.57E-05;3.21E-05;0.000215195;0.000106739;8.69E-05;6.76E-05;0.000208215;0.000106271;0.000106269;0.000110811;0;0.00013522;8.14083E-05
2050-02-28T18:00:00Z;9.73E-05;3.40E-05;0.000239333;0.00011602;9.39E-05;7.66E-05;0.000267561;0.000167752;0.000167748;0.000156206;0.000225023;0.000133638;8.11302E-05
2050-02-28T19:00:00Z;9.63E-05;3.38E-05;0.000233574;0.000120015;9.21E-05;7.04E-05;0.000299749;0.000223266;0.000223261;0.000189968;0.000225023;0.000140524;8.08522E-05
2050-02-28T20:00:00Z;9.62E-05;3.32E-05;0.000227652;0.000118038;9.52E-05;6.06E-05;0.000284661;0.000202867;0.000202862;0.000190941;0.000225023;0.000127607;8.1665E-05
2050-02-28T21:00:00Z;8.84E-05;2.87E-05;0.000211315;0.00010004;7.90E-05;5.40E-05;0.000242414;0.000129291;0.000129288;0.000137197;0.000225023;0.000123026;0.000112102
2050-02-28T22:00:00Z;8.00E-05;2.65E-05;0.000154995;9.54E-05;6.76E-05;4.63E-05;0.000200168;0.000104497;0.000104495;0.000113162;0.000225023;0.000118445;0.000105792
2050-02-28T23:00:00Z;7.16E-05;2.81E-05;9.49E-05;9.04E-05;5.90E-05;3.97E-05;0.000147863;8.47E-05;8.47E-05;8.93E-05;0.000225023;0.000113863;0.000129898
2050-03-01T00:00:00Z;6.31E-05;2.55E-05;7.53E-05;8.86E-05;5.81E-05;3.90E-05;0.000100587;6.89E-05;6.40E-05;7.09E-05;0.000225023;0.000109282;0.000141149
2050-03-01T01:00:00Z;5.52E-05;2.48E-05;5.55E-05;9.22E-05;5.40E-05;3.94E-05;7.34E-05;6.26E-05;6.04E-05;6.43E-05;0.000225023;0.000104701;0.000145534
2050-03-01T02:00:00Z;4.86E-05;2.61E-05;4.18E-05;9.18E-05;5.44E-05;4.21E-05;6.54E-05;6.00E-05;5.71E-05;6.19E-05;0.000225023;0.000100119;0.000103589
2050-03-01T03:00:00Z;4.30E-05;2.42E-05;3.41E-05;8.47E-05;5.32E-05;3.75E-05;5.73E-05;5.74E-05;5.66E-05;5.89E-05;0.000225023;9.55E-05;0.000168549
2050-03-01T04:00:00Z;4.18E-05;2.42E-05;3.40E-05;8.28E-05;5.22E-05;3.82E-05;5.03E-05;5.69E-05;5.60E-05;5.82E-05;0.000225023;9.10E-05;0.000142518
2050-03-01T05:00:00Z;4.25E-05;2.51E-05;3.03E-05;8.66E-05;5.38E-05;4.25E-05;4.43E-05;5.90E-05;5.66E-05;6.12E-05;0.000225023;8.64E-05;0.000105236
2050-03-01T06:00:00Z;4.73E-05;2.85E-05;3.97E-05;0.000101573;6.19E-05;4.87E-05;4.33E-05;7.59E-05;7.81E-05;8.00E-05;0.000225023;8.18E-05;0.000141962
2050-03-01T07:00:00Z;5.17E-05;2.79E-05;6.11E-05;9.52E-05;6.65E-05;5.71E-05;4.73E-05;0.000122841;0.0001513;0.000116729;0.000225023;7.72E-05;0.000109899
2050-03-01T08:00:00Z;4.95E-05;2.86E-05;4.49E-05;0.000100605;6.30E-05;5.69E-05;6.44E-05;0.000193231;0.000265067;0.00016573;0;7.26E-05;0.000156763
2050-03-01T09:00:00Z;5.12E-05;3.02E-05;6.66E-05;0.000100726;5.82E-05;5.48E-05;0.000103605;0.000228225;0.000265147;0.000203748;0;0.000162859;0.000156763
2050-03-01T10:00:00Z;6.25E-05;2.98E-05;0.000122484;0.000103833;5.87E-05;6.06E-05;0.000188098;0.000180371;0.000143922;0.000190697;0;0.000147597;0.000127716
2050-03-01T11:00:00Z;7.07E-05;3.05E-05;0.00014797;0.000101291;6.44E-05;6.85E-05;0.000242414;0.000155819;0.000135093;0.000165487;0;0.000142013;0.000107717
2050-03-01T12:00:00Z;7.60E-05;3.18E-05;0.000151686;0.000100927;6.73E-05;7.23E-05;0.000259514;0.000156423;0.000136303;0.00016642;0;0.00013522;0.00011484
2050-03-01T13:00:00Z;8.00E-05;2.93E-05;0.000149032;0.000103066;6.14E-05;6.89E-05;0.000252473;0.000120382;1.00E-04;0.00013136;0;0.000133638;0.00010607
2050-03-01T14:00:00Z;7.78E-05;2.83E-05;0.000158344;9.98E-05;6.12E-05;5.97E-05;0.000226321;0.000115705;9.95E-05;0.000123943;0;0.000140524;0.000179222
2050-03-01T15:00:00Z;6.88E-05;3.06E-05;0.000154545;9.20E-05;6.43E-05;5.65E-05;0.000164963;0.000108327;0.000105462;0.000111865;0;0.000127607;0.000125513
2050-03-01T16:00:00Z;6.20E-05;3.21E-05;0.000151237;9.39E-05;6.65E-05;5.81E-05;0.00013881;0.000107763;0.000106914;0.000110852;0;0.000123026;0.00014609
2050-03-01T17:00:00Z;6.95E-05;3.16E-05;0.000171372;9.48E-05;7.47E-05;6.43E-05;0.000159933;0.00013175;0.000123442;0.000135981;0;0.000118445;0.000149363
2050-03-01T18:00:00Z;9.07E-05;3.29E-05;0.000193549;1.00E-04;8.83E-05;7.43E-05;0.000236379;0.00018928;0.000208506;0.000181537;0.000225023;0.000113863;0.000172656
2050-03-01T19:00:00Z;9.31E-05;3.51E-05;0.000201718;0.000114204;8.95E-05;6.85E-05;0.000261526;0.000238062;0.000307639;0.000210112;0.000225023;0.000109282;0.000125513
2050-03-01T20:00:00Z;9.29E-05;3.16E-05;0.00020523;0.000115213;9.12E-05;5.58E-05;0.000227326;0.000207301;0.000224873;0.000197426;0.000225023;0.000104701;0.000125257
2050-03-01T21:00:00Z;8.20E-05;3.12E-05;0.00018971;9.80E-05;7.57E-05;5.24E-05;0.000207209;0.000133686;0.000115138;0.000141128;0.000225023;0.000100119;9.48195E-05
2050-03-01T22:00:00Z;7.28E-05;2.78E-05;0.000143191;9.49E-05;6.63E-05;4.43E-05;0.000158927;0.00010744;9.07E-05;0.000114459;0.000225023;9.55E-05;9.50976E-05
2050-03-01T23:00:00Z;6.49E-05;2.78E-05;8.55E-05;8.86E-05;5.79E-05;3.71E-05;9.66E-05;8.79E-05;7.64E-05;9.33E-05;0.000225023;9.10E-05;0.000160592
2050-03-02T00:00:00Z;6.55E-05;2.61E-05;7.90E-05;9.55E-05;6.25E-05;5.02E-05;6.24E-05;7.30E-05;6.72E-05;7.62E-05;0.000225023;8.64E-05;0.000155116
2050-03-02T01:00:00Z;5.48E-05;2.63E-05;4.59E-05;9.75E-05;5.84E-05;4.32E-05;4.43E-05;6.37E-05;6.13E-05;6.57E-05;0.000225023;8.18E-05;0.000111011
2050-03-02T02:00:00Z;4.93E-05;2.63E-05;3.46E-05;9.89E-05;5.76E-05;4.77E-05;4.22E-05;6.01E-05;5.85E-05;6.12E-05;0.000225023;7.72E-05;9.45628E-05
2050-03-02T03:00:00Z;4.79E-05;2.60E-05;3.26E-05;8.92E-05;5.63E-05;6.61E-05;4.02E-05;5.83E-05;5.74E-05;5.98E-05;0.000225023;7.26E-05;9.37286E-05
2050-03-02T04:00:00Z;5.51E-05;2.37E-05;3.23E-05;8.69E-05;5.69E-05;0.00015233;4.02E-05;5.67E-05;5.62E-05;5.79E-05;0.000225023;0.000162859;9.31725E-05
2050-03-02T05:00:00Z;6.49E-05;2.67E-05;2.86E-05;8.93E-05;5.84E-05;0.00024564;4.12E-05;5.93E-05;5.77E-05;6.04E-05;0.000225023;0.000147597;9.31725E-05
2050-03-02T06:00:00Z;7.24E-05;3.13E-05;4.39E-05;0.000105649;6.61E-05;0.000230664;4.33E-05;7.31E-05;7.54E-05;7.58E-05;0.000225023;0.000142013;0.000106883
2050-03-02T07:00:00Z;9.75E-05;8.95E-05;8.57E-05;0.000101654;8.71E-05;0.000236646;4.83E-05;0.000114536;0.00014364;0.000107204;0.000225023;0.00013522;0.000133192
2050-03-02T08:00:00Z;1.57E-04;0.000381594;8.23E-05;0.000119208;0.000150811;0.00023777;7.14E-05;0.000187305;0.000258455;0.00015726;0;0.000133638;0.000191564
2050-03-02T09:00:00Z;2.26E-04;0.000484518;0.000107863;0.000145479;0.000210901;0.000230865;9.96E-05;0.000220162;0.000265873;0.000193535;0;0.000140524;0.00017565
2050-03-02T10:00:00Z;2.30E-04;0.000476031;0.000148582;0.000148344;0.000218236;0.000217254;0.000117687;0.00017642;0.000149244;0.000182186;0;0.000127607;0.000148828
2050-03-02T11:00:00Z;2.38E-04;0.000472104;0.000177294;0.000155326;0.000220372;0.000192722;0.000159933;0.000151868;0.000126668;0.000160543;0;0.000123026;0.000155673
2050-03-02T12:00:00Z;2.33E-04;0.000435932;0.000163285;0.000155729;0.000213722;0.000166504;0.000194133;0.00015344;0.000128038;0.000164515;0;0.000118445;0.00016087
2050-03-02T13:00:00Z;1.95E-04;0.00034324;0.000156914;0.00015351;0.000182448;0.000127196;0.000181056;0.000117439;9.76E-05;0.00012751;0;0.000113863;0.000167458
2050-03-02T14:00:00Z;1.71E-04;0.000292075;0.000157935;0.000140435;0.000149239;0.000108085;0.000156916;0.000109617;9.59E-05;0.000118431;0;0.000109282;0.000132636
2050-03-02T15:00:00Z;1.82E-04;0.000345223;0.000175865;0.000132485;0.000182287;0.000111096;0.000115675;0.000109174;9.65E-05;0.000117134;0;0.000162859;0.000128551
2050-03-02T16:00:00Z;2.00E-04;0.000300603;0.000201799;0.000141;0.000219365;0.000104471;0.000116681;0.000111472;9.93E-05;0.000119201;0;0.000147597;0.000136764
2050-03-02T17:00:00Z;2.04E-04;0.000200613;0.000222343;0.00014326;0.000224161;0.000108526;0.000132775;0.000134814;0.000120016;0.000140074;0;0.000142013;0.000157598
2050-03-02T18:00:00Z;1.91E-04;0.000106653;0.000255098;0.000151936;0.000223878;0.000117721;0.000174015;0.000196013;0.000208949;0.000190252;0.000225023;0.00013522;0.000131545
2050-03-02T19:00:00Z;1.31E-04;6.63E-05;0.000253423;0.000150645;0.000163506;9.57E-05;0.000191115;0.000242255;0.000300382;0.000216232;0.000225023;0.000133638;0.000167715
2050-03-02T20:00:00Z;9.99E-05;4.14E-05;0.000249911;0.000126432;0.000115063;7.07E-05;0.00019715;0.000204963;0.000213827;0.000196493;0.000225023;0.000140524;0.000135374
2050-03-02T21:00:00Z;8.84E-05;3.63E-05;0.000233125;0.000109765;9.27E-05;6.13E-05;0.000188098;0.000136669;0.000119854;0.000143925;0.000225023;0.000127607;0.000176484
2050-03-02T22:00:00Z;7.75E-05;3.07E-05;0.000183257;0.000107505;7.65E-05;5.38E-05;0.000148869;0.000106916;9.00E-05;0.000114743;0.000225023;0.000123026;0.000151566
2050-03-02T23:00:00Z;7.36E-05;2.75E-05;0.000125425;0.000100161;6.47E-05;5.49E-05;9.56E-05;8.98E-05;7.83E-05;9.51E-05;0.000225023;0.000118445;0.000135374
2050-03-03T00:00:00Z;6.55E-05;2.61E-05;7.90E-05;9.55E-05;6.25E-05;5.02E-05;6.24E-05;7.30E-05;6.72E-05;7.62E-05;0.000225023;0.000113863;0.000133748
2050-03-03T01:00:00Z;5.48E-05;2.63E-05;4.59E-05;9.75E-05;5.84E-05;4.32E-05;4.43E-05;6.37E-05;6.13E-05;6.57E-05;0.000225023;0.000109282;0.000143609
2050-03-03T02:00:00Z;4.93E-05;2.63E-05;3.46E-05;9.89E-05;5.76E-05;4.77E-05;4.22E-05;6.01E-05;5.85E-05;6.12E-05;0.000225023;0.000104701;0.000133192
2050-03-03T03:00:00Z;4.79E-05;2.60E-05;3.26E-05;8.92E-05;5.63E-05;6.61E-05;4.02E-05;5.83E-05;5.74E-05;5.98E-05;0.000225023;0.000100119;0.000150175
2050-03-03T04:00:00Z;5.51E-05;2.37E-05;3.23E-05;8.69E-05;5.69E-05;0.00015233;4.02E-05;5.67E-05;5.62E-05;5.79E-05;0.000225023;9.55E-05;0.000128551
2050-03-03T05:00:00Z;6.49E-05;2.67E-05;2.86E-05;8.93E-05;5.84E-05;0.00024564;4.12E-05;5.93E-05;5.77E-05;6.04E-05;0.000225023;9.10E-05;0.000147994
2050-03-03T06:00:00Z;7.24E-05;3.13E-05;4.39E-05;0.000105649;6.61E-05;0.000230664;4.33E-05;7.31E-05;7.54E-05;7.58E-05;0.000225023;8.64E-05;0.000142518
2050-03-03T07:00:00Z;9.75E-05;8.95E-05;8.57E-05;0.000101654;8.71E-05;0.000236646;4.83E-05;0.000114536;0.00014364;0.000107204;0.000225023;8.18E-05;0.000132101
2050-03-03T08:00:00Z;0.000156954;0.000381594;8.23E-05;0.000119208;0.000150811;0.00023777;7.14E-05;0.000187305;0.000258455;0.00015726;0;7.72E-05;0.000137577
2050-03-03T09:00:00Z;0.000225922;0.000484518;0.000107863;0.000145479;0.000210901;0.000230865;9.96E-05;0.000220162;0.000265873;0.000193535;0;7.26E-05;0.000129642
2050-03-03T10:00:00Z;0.000229797;0.000476031;0.000148582;0.000148344;0.000218236;0.000217254;0.000117687;0.00017642;0.000149244;0.000182186;0;0.000162859;0.000144443
2050-03-03T11:00:00Z;0.000237789;0.000472104;0.000177294;0.000155326;0.000220372;0.000192722;0.000159933;0.000151868;0.000126668;0.000160543;0;0.000147597;0.000140058
2050-03-03T12:00:00Z;0.000232714;0.000435932;0.000163285;0.000155729;0.000213722;0.000166504;0.000194133;0.00015344;0.000128038;0.000164515;0;0.000142013;0.00014609
2050-03-03T13:00:00Z;0.000195474;0.00034324;0.000156914;0.00015351;0.000182448;0.000127196;0.000181056;0.000117439;9.76E-05;0.00012751;0;0.00013522;0.000149919
2050-03-03T14:00:00Z;0.00017086;0.000292075;0.000157935;0.000140435;0.000149239;0.000108085;0.000156916;0.000109617;9.59E-05;0.000118431;0;0.000133638;0.000145256
2050-03-03T15:00:00Z;0.000181888;0.000345223;0.000175865;0.000132485;0.000182287;0.000111096;0.000115675;0.000109174;9.65E-05;0.000117134;0;0.000140524;0.000133748
2050-03-03T16:00:00Z;0.000199909;0.000300603;0.000201799;0.000141;0.000219365;0.000104471;0.000116681;0.000111472;9.93E-05;0.000119201;0;0.000127607;0.000134283
2050-03-03T17:00:00Z;0.000203745;0.000200613;0.000222343;0.00014326;0.000224161;0.000108526;0.000132775;0.000134814;0.000120016;0.000140074;0;0.000123026;0.000134839
2050-03-03T18:00:00Z;0.000190559;0.000106653;0.000255098;0.000151936;0.000223878;0.000117721;0.000174015;0.000196013;0.000208949;0.000190252;0.000225023;0.000118445;0.000134561
2050-03-03T19:00:00Z;0.000131142;6.63E-05;0.000253423;0.000150645;0.000163506;9.57E-05;0.000191115;0.000242255;0.000300382;0.000216232;0.000225023;0.000113863;0.000157041
2050-03-03T20:00:00Z;9.99E-05;4.14E-05;0.000249911;0.000126432;0.000115063;7.07E-05;0.00019715;0.000204963;0.000213827;0.000196493;0.000225023;0.000109282;0.000135117
2050-03-03T21:00:00Z;8.84E-05;3.63E-05;0.000233125;0.000109765;9.27E-05;6.13E-05;0.000188098;0.000136669;0.000119854;0.000143925;0.000225023;0.000104701;0.00013732
2050-03-03T22:00:00Z;7.75E-05;3.07E-05;0.000183257;0.000107505;7.65E-05;5.38E-05;0.000148869;0.000106916;9.00E-05;0.000114743;0.000225023;0.000100119;0.000132379
